path,offset_sec,vstart_sec
pretrain/qNvDRuGK84I/00017,0.2,0.28
pretrain/qNvDRuGK84I/00019,-0.2,0.24
pretrain/qNvDRuGK84I/00022,-0.4,1.36
pretrain/qNvDRuGK84I/00024,-1.6,1.76
pretrain/qNvDRuGK84I/00025,0.6,1.84
pretrain/qNvDRuGK84I/00026,-1.4,2.88
pretrain/qNvDRuGK84I/00028,-1.2,1.56
pretrain/qST_t_wyBWc/00001,0.0,0.44
pretrain/qST_t_wyBWc/00002,-0.2,2.8
pretrain/qST_t_wyBWc/00003,-1.4,2.96
pretrain/qST_t_wyBWc/00005,0.8,1.32
pretrain/qST_t_wyBWc/00006,1.4,0.56
pretrain/qST_t_wyBWc/00008,-0.4,2.4
pretrain/qVJBlW0j6tw/00001,-1.8,1.84
pretrain/qVJBlW0j6tw/00003,1.4,0.12
pretrain/qVJBlW0j6tw/00004,0.2,2.12
pretrain/qVJBlW0j6tw/00005,-0.6,2.96
pretrain/qVJBlW0j6tw/00006,1.6,0.84
pretrain/qVJBlW0j6tw/00007,2.0,0.72
pretrain/qVJBlW0j6tw/00008,-1.6,2.56
pretrain/qVJBlW0j6tw/00009,1.8,0.12
pretrain/qVJBlW0j6tw/00010,2.0,0.52
pretrain/qVJBlW0j6tw/00012,-0.4,1.28
pretrain/qVJBlW0j6tw/00013,1.8,0.32
pretrain/qVJBlW0j6tw/00014,-2.0,2.4
pretrain/qYfEYvo96Hg/00002,0.2,1.12
pretrain/qYfEYvo96Hg/00005,-0.8,2.24
pretrain/qYfEYvo96Hg/00007,0.2,2.12
pretrain/qYfEYvo96Hg/00008,0.6,1.76
pretrain/qYfEYvo96Hg/00009,1.2,0.04
pretrain/qYfEYvo96Hg/00010,1.4,0.08
pretrain/qZR_PO8NtJc/00002,0.0,2.2
pretrain/qZR_PO8NtJc/00004,-0.2,0.4
pretrain/qZR_PO8NtJc/00005,-0.2,2.6
pretrain/qZR_PO8NtJc/00006,-1.8,2.64
pretrain/qZR_PO8NtJc/00008,0.4,1.2
pretrain/qZR_PO8NtJc/00009,-0.2,2.32
pretrain/qZR_PO8NtJc/00010,1.2,0.64
pretrain/qZR_PO8NtJc/00011,1.8,0.12
pretrain/qZR_PO8NtJc/00012,0.6,1.64
pretrain/qZR_PO8NtJc/00013,-0.6,0.84
pretrain/qZR_PO8NtJc/00014,-1.8,2.12
pretrain/qZR_PO8NtJc/00015,1.4,1.48
pretrain/qZR_PO8NtJc/00017,2.0,0.48
pretrain/qZR_PO8NtJc/00018,1.8,1.04
pretrain/qZR_PO8NtJc/00020,-0.4,0.96
pretrain/qZR_PO8NtJc/00021,2.0,0.2
pretrain/qZR_PO8NtJc/00022,0.0,1.2
pretrain/qZR_PO8NtJc/00023,0.6,0.08
pretrain/qZR_PO8NtJc/00025,-2.0,2.68
pretrain/qZYNWW4M7yM/00004,-1.4,2.36
pretrain/qZYNWW4M7yM/00009,1.0,1.08
pretrain/qZYNWW4M7yM/00011,-1.6,2.56
pretrain/qZYNWW4M7yM/00012,1.2,0.28
pretrain/qZYNWW4M7yM/00013,-0.8,2.2
pretrain/qZYNWW4M7yM/00016,1.2,0.04
pretrain/qZYNWW4M7yM/00018,-1.2,1.8
pretrain/qZYNWW4M7yM/00019,0.0,2.12
pretrain/qZYNWW4M7yM/00020,-0.4,2.04
pretrain/qZYNWW4M7yM/00024,1.2,1.6
pretrain/qZYNWW4M7yM/00026,0.8,0.24
pretrain/qaue72D9p_I/00002,0.0,2.68
pretrain/qaue72D9p_I/00005,-0.2,0.44
pretrain/qaue72D9p_I/00006,0.8,1.44
pretrain/qaue72D9p_I/00007,0.2,2.16
pretrain/qaue72D9p_I/00009,0.8,1.84
pretrain/qaue72D9p_I/00010,0.0,2.88
pretrain/qaue72D9p_I/00015,1.0,1.28
pretrain/qaue72D9p_I/00016,1.4,1.08
pretrain/qaue72D9p_I/00019,0.8,1.2
pretrain/qaue72D9p_I/00021,1.2,0.4
pretrain/qbeLy3Dkay4/00001,1.4,0.2
pretrain/qbeLy3Dkay4/00002,1.0,0.52
pretrain/qbeLy3Dkay4/00006,-1.0,2.36
pretrain/qbeLy3Dkay4/00007,1.8,0.6
pretrain/qbeLy3Dkay4/00008,-0.8,2.36
pretrain/qbeLy3Dkay4/00014,-0.6,0.6
pretrain/qdiF1f_GfyM/00001,0.8,0.08
pretrain/qdiF1f_GfyM/00002,1.2,0.76
pretrain/qdiF1f_GfyM/00004,-0.4,2.24
pretrain/qdiF1f_GfyM/00005,1.8,0.44
pretrain/qdiF1f_GfyM/00006,0.0,2.04
pretrain/qdiF1f_GfyM/00007,0.4,1.24
pretrain/qdiF1f_GfyM/00008,-0.6,2.56
pretrain/qdiF1f_GfyM/00009,-0.8,2.8
pretrain/qdiF1f_GfyM/00011,-0.2,2.16
pretrain/qdiF1f_GfyM/00013,-0.4,0.76
pretrain/qdiF1f_GfyM/00014,-1.8,2.56
pretrain/qdiF1f_GfyM/00018,-1.4,2.4
pretrain/qdiF1f_GfyM/00019,1.4,0.0
pretrain/qdiF1f_GfyM/00022,-0.2,1.64
pretrain/qdiF1f_GfyM/00024,-1.0,1.48
pretrain/qdiF1f_GfyM/00029,0.4,0.44
pretrain/qdiF1f_GfyM/00030,-0.2,2.92
pretrain/qdiF1f_GfyM/00031,2.0,0.6
pretrain/qdiF1f_GfyM/00032,-0.2,2.88
pretrain/qdiF1f_GfyM/00033,0.6,2.36
pretrain/qdiF1f_GfyM/00034,1.0,1.72
pretrain/qesLGw23_zQ/00001,1.6,0.28
pretrain/qesLGw23_zQ/00011,0.8,1.16
pretrain/qesLGw23_zQ/00018,0.8,2.08
pretrain/qgv8VoyJ3wA/00005,1.0,1.16
pretrain/qgv8VoyJ3wA/00009,0.0,1.36
pretrain/qgv8VoyJ3wA/00019,-1.8,2.2
pretrain/qgv8VoyJ3wA/00024,-1.8,2.6
pretrain/qgv8VoyJ3wA/00025,-2.0,2.08
pretrain/qgv8VoyJ3wA/00026,1.0,1.56
pretrain/qgv8VoyJ3wA/00028,-0.2,2.28
pretrain/qgv8VoyJ3wA/00033,2.0,0.04
pretrain/qm0isl11BfY/00002,-1.2,2.92
pretrain/qm0isl11BfY/00005,-1.2,2.84
pretrain/qm0isl11BfY/00009,1.8,0.36
pretrain/qm0isl11BfY/00012,-0.8,2.52
pretrain/qm0isl11BfY/00013,-0.4,0.96
pretrain/qm0isl11BfY/00014,-1.0,1.48
pretrain/qm0isl11BfY/00015,1.0,0.2
pretrain/qm0isl11BfY/00016,0.8,1.56
pretrain/qm0isl11BfY/00020,2.0,0.08
pretrain/qm0isl11BfY/00024,0.4,1.96
pretrain/qm0isl11BfY/00026,1.2,1.44
pretrain/qm0isl11BfY/00028,0.6,1.68
pretrain/qm0isl11BfY/00030,-2.0,2.2
pretrain/qmnVdzzAuQk/00001,1.6,1.28
pretrain/qmnVdzzAuQk/00005,0.6,0.8
pretrain/qmnVdzzAuQk/00007,0.8,1.44
pretrain/qmnVdzzAuQk/00013,0.0,0.32
pretrain/qp0HIF3SfI4/00002,-0.2,0.2
pretrain/qp0HIF3SfI4/00004,-0.8,2.8
pretrain/qp0HIF3SfI4/00005,1.0,0.0
pretrain/qp0HIF3SfI4/00007,-1.0,1.4
pretrain/qp0HIF3SfI4/00009,-1.0,1.12
pretrain/qp0HIF3SfI4/00010,-1.0,1.96
pretrain/qp0HIF3SfI4/00012,-1.6,2.32
pretrain/qp0HIF3SfI4/00016,-0.6,1.88
pretrain/qp0HIF3SfI4/00028,-1.2,2.56
pretrain/qp0HIF3SfI4/00029,0.2,0.32
pretrain/qp0HIF3SfI4/00031,0.2,1.32
pretrain/qp0HIF3SfI4/00034,-1.6,1.64
pretrain/qp0HIF3SfI4/00035,1.0,1.08
pretrain/qp0HIF3SfI4/00041,1.4,0.56
pretrain/qp0HIF3SfI4/00042,2.0,0.68
pretrain/qp0HIF3SfI4/00043,-2.0,1.96
pretrain/qp0HIF3SfI4/00046,-0.8,1.28
pretrain/qp0HIF3SfI4/00051,-0.4,2.72
pretrain/qp0HIF3SfI4/00055,1.6,0.0
pretrain/qqNL-Z6S-_c/00003,-1.0,1.52
pretrain/qqNL-Z6S-_c/00006,-0.2,2.24
pretrain/qqNL-Z6S-_c/00009,-1.8,2.88
pretrain/qqNL-Z6S-_c/00010,0.6,0.84
pretrain/qqNL-Z6S-_c/00011,0.0,0.28
pretrain/qqNL-Z6S-_c/00012,0.8,0.68
pretrain/qqNL-Z6S-_c/00014,0.0,0.32
pretrain/qqNL-Z6S-_c/00015,-1.8,2.2
pretrain/qqNL-Z6S-_c/00017,1.0,0.76
pretrain/qqNL-Z6S-_c/00021,0.4,2.56
pretrain/qqNL-Z6S-_c/00022,-2.0,2.52
pretrain/qqNL-Z6S-_c/00023,0.4,1.96
pretrain/qqNL-Z6S-_c/00025,-2.0,2.68
pretrain/qqNL-Z6S-_c/00026,0.6,0.2
pretrain/qqNL-Z6S-_c/00028,-0.6,1.4
pretrain/qqNL-Z6S-_c/00029,1.4,0.64
pretrain/qqNL-Z6S-_c/00030,-1.2,2.56
pretrain/qqNL-Z6S-_c/00031,-2.0,2.88
pretrain/qrNDkRHAA4E/00004,-2.0,2.56
pretrain/qrNDkRHAA4E/00010,-0.4,1.8
pretrain/qrNDkRHAA4E/00028,-1.0,1.32
pretrain/qrNDkRHAA4E/00037,-0.8,2.76
pretrain/qtAZb-ZE-OU/00001,0.0,1.48
pretrain/qtAZb-ZE-OU/00003,-1.0,2.24
pretrain/qtAZb-ZE-OU/00004,0.4,0.0
pretrain/qtAZb-ZE-OU/00005,-0.2,1.12
pretrain/qtAZb-ZE-OU/00007,-0.8,2.92
pretrain/qtAZb-ZE-OU/00008,1.2,1.2
pretrain/qtAZb-ZE-OU/00009,0.0,0.16
pretrain/qtAZb-ZE-OU/00012,2.0,0.4
pretrain/qtAZb-ZE-OU/00014,1.8,0.36
pretrain/qtOIh93Hvuw/00003,-0.2,1.72
pretrain/qtOIh93Hvuw/00004,0.0,1.88
pretrain/qtOIh93Hvuw/00005,2.0,0.4
pretrain/qtOIh93Hvuw/00006,-2.0,2.0
pretrain/qtOIh93Hvuw/00007,-1.6,2.16
pretrain/qtOIh93Hvuw/00010,-0.8,2.56
pretrain/qtOIh93Hvuw/00014,-0.4,1.04
pretrain/qtOIh93Hvuw/00016,-1.4,1.64
pretrain/qtOIh93Hvuw/00019,-1.0,1.44
pretrain/qtOIh93Hvuw/00020,0.0,2.32
pretrain/qtOIh93Hvuw/00021,-1.2,1.84
pretrain/qtOIh93Hvuw/00024,-2.0,2.8
pretrain/qtOIh93Hvuw/00025,0.6,1.36
pretrain/qtOIh93Hvuw/00026,-1.0,1.72
pretrain/qu7ZpWecIS8/00023,-1.4,2.68
pretrain/qu7ZpWecIS8/00029,1.8,0.6
pretrain/qu7ZpWecIS8/00032,-0.8,1.48
pretrain/qu7ZpWecIS8/00033,-1.8,2.72
pretrain/qu7ZpWecIS8/00035,-0.8,1.04
pretrain/qu7ZpWecIS8/00037,0.4,1.16
pretrain/qu7ZpWecIS8/00039,-1.4,2.6
pretrain/qu7ZpWecIS8/00041,-0.2,0.68
pretrain/quJdL9ggETI/00001,2.0,0.96
pretrain/quJdL9ggETI/00002,-2.0,2.36
pretrain/quJdL9ggETI/00004,-1.0,2.8
pretrain/quJdL9ggETI/00010,0.4,0.8
pretrain/quJdL9ggETI/00011,1.0,0.08
pretrain/quJdL9ggETI/00014,-1.2,2.92
pretrain/quJdL9ggETI/00017,-1.6,2.52
pretrain/quJdL9ggETI/00018,0.6,2.08
pretrain/quJdL9ggETI/00020,-1.0,2.36
pretrain/quJdL9ggETI/00021,-1.2,2.12
pretrain/quJdL9ggETI/00023,-1.8,2.36
pretrain/quJdL9ggETI/00027,-0.6,1.84
pretrain/quJdL9ggETI/00029,0.4,0.2
pretrain/quJdL9ggETI/00030,1.4,1.2
pretrain/quJdL9ggETI/00031,-0.8,1.72
pretrain/quJdL9ggETI/00032,1.8,0.24
pretrain/quJdL9ggETI/00033,-0.4,2.92
pretrain/quJdL9ggETI/00036,-1.6,2.12
pretrain/quJdL9ggETI/00037,-1.2,2.84
pretrain/qw-w7SzdyXo/00001,0.4,1.72
pretrain/qx6KK-eT4qw/00001,-1.2,2.2
pretrain/qx6KK-eT4qw/00002,0.0,2.28
pretrain/qx6KK-eT4qw/00003,1.4,1.24
pretrain/qx6KK-eT4qw/00004,-1.0,1.04
pretrain/qx6KK-eT4qw/00005,0.8,2.04
pretrain/qx6KK-eT4qw/00007,0.6,1.2
pretrain/qx6KK-eT4qw/00008,0.2,2.0
pretrain/qx6KK-eT4qw/00009,-1.0,2.44
pretrain/qxmEpmCtM3o/00002,0.2,2.12
pretrain/qxmEpmCtM3o/00003,2.0,0.64
pretrain/qxmEpmCtM3o/00004,0.8,1.36
pretrain/qxmEpmCtM3o/00005,1.2,0.44
pretrain/qxmEpmCtM3o/00006,-1.0,1.44
pretrain/qxmEpmCtM3o/00007,2.0,0.0
pretrain/qxmEpmCtM3o/00009,-0.6,2.56
pretrain/qxmEpmCtM3o/00010,-0.8,0.8
pretrain/qxmEpmCtM3o/00011,0.2,1.48
pretrain/qxmEpmCtM3o/00012,0.2,2.08
pretrain/qxmEpmCtM3o/00013,1.4,1.08
pretrain/qxmEpmCtM3o/00014,0.8,0.56
pretrain/qxmEpmCtM3o/00015,1.8,0.8
pretrain/qxmEpmCtM3o/00016,0.6,0.72
pretrain/qxmEpmCtM3o/00017,-1.0,2.16
pretrain/qxmEpmCtM3o/00020,1.0,1.44
pretrain/qxmEpmCtM3o/00022,0.2,0.08
pretrain/qxmEpmCtM3o/00024,-0.4,1.32
pretrain/qxmEpmCtM3o/00026,-1.0,2.24
pretrain/qxmEpmCtM3o/00027,-1.0,2.92
pretrain/qxmEpmCtM3o/00028,2.0,0.76
pretrain/qxmEpmCtM3o/00029,0.0,1.72
pretrain/qxmEpmCtM3o/00031,-1.4,2.56
pretrain/qykD-2AXKIU/00001,0.4,0.4
pretrain/qykD-2AXKIU/00003,-0.4,1.64
pretrain/qykD-2AXKIU/00007,2.0,0.48
pretrain/qykD-2AXKIU/00008,0.8,1.6
pretrain/qykD-2AXKIU/00009,-0.4,2.56
pretrain/qykD-2AXKIU/00014,1.4,1.24
pretrain/qykD-2AXKIU/00015,-0.2,2.08
pretrain/qykD-2AXKIU/00016,-1.0,1.64
pretrain/qykD-2AXKIU/00018,-1.0,1.64
pretrain/qykD-2AXKIU/00019,-1.2,2.16
pretrain/qykD-2AXKIU/00020,1.8,0.24
pretrain/qykD-2AXKIU/00031,0.6,1.36
pretrain/qykD-2AXKIU/00034,-1.6,2.04
pretrain/qykD-2AXKIU/00035,-1.4,1.72
pretrain/qykD-2AXKIU/00036,-1.6,2.52
pretrain/qykD-2AXKIU/00037,-0.4,1.84
pretrain/qykD-2AXKIU/00039,1.4,0.88
pretrain/qyk_nLkPM7E/00002,-1.6,1.96
pretrain/qyk_nLkPM7E/00003,0.6,0.36
pretrain/qyk_nLkPM7E/00004,0.2,1.08
pretrain/qyk_nLkPM7E/00005,-1.0,2.64
pretrain/qyk_nLkPM7E/00007,0.2,0.64
pretrain/qyk_nLkPM7E/00009,1.2,1.0
pretrain/qyk_nLkPM7E/00010,-1.0,1.56
pretrain/qyk_nLkPM7E/00011,-0.6,2.92
pretrain/qyk_nLkPM7E/00013,1.0,0.04
pretrain/qyk_nLkPM7E/00014,-0.4,1.88
pretrain/qyk_nLkPM7E/00016,-1.8,2.16
pretrain/qyk_nLkPM7E/00017,-1.2,2.84
pretrain/qyk_nLkPM7E/00018,1.4,0.2
pretrain/qyk_nLkPM7E/00019,1.6,0.12
pretrain/qyk_nLkPM7E/00020,-1.6,2.44
pretrain/qyk_nLkPM7E/00022,0.0,1.12
pretrain/qyk_nLkPM7E/00023,0.0,1.84
pretrain/qyk_nLkPM7E/00025,0.6,1.24
pretrain/qyk_nLkPM7E/00026,-0.8,2.36
pretrain/qywLsqI5YeY/00002,-0.4,1.76
pretrain/qywLsqI5YeY/00005,1.4,0.8
pretrain/qywLsqI5YeY/00006,1.4,0.92
pretrain/qywLsqI5YeY/00007,-0.6,2.08
pretrain/qywLsqI5YeY/00009,0.2,2.28
pretrain/qywLsqI5YeY/00010,-1.8,2.2
pretrain/qywLsqI5YeY/00011,0.2,2.36
pretrain/qywLsqI5YeY/00012,2.0,0.24
pretrain/qywLsqI5YeY/00013,0.8,1.8
pretrain/qywLsqI5YeY/00016,-0.2,0.84
pretrain/qywLsqI5YeY/00018,1.2,0.44
pretrain/qywLsqI5YeY/00019,-0.6,0.64
pretrain/qywLsqI5YeY/00021,-0.6,2.8
pretrain/qzR62JJCMBQ/00001,-0.4,1.32
pretrain/qzR62JJCMBQ/00002,-0.8,2.4
pretrain/qzR62JJCMBQ/00003,0.8,1.96
pretrain/qzR62JJCMBQ/00006,1.2,0.76
pretrain/qzR62JJCMBQ/00007,0.6,0.0
pretrain/qzR62JJCMBQ/00009,-0.8,2.8
pretrain/qzR62JJCMBQ/00010,0.8,0.0
pretrain/qzR62JJCMBQ/00011,1.0,0.76
pretrain/qzR62JJCMBQ/00012,-1.6,1.68
pretrain/qzR62JJCMBQ/00013,-1.2,1.84
pretrain/qzR62JJCMBQ/00014,-0.4,1.6
pretrain/qzR62JJCMBQ/00016,-1.2,1.56
pretrain/qzR62JJCMBQ/00019,-0.2,1.0
pretrain/qzR62JJCMBQ/00020,-0.4,2.48
pretrain/qzwCuje__Sc/00001,-1.6,2.56
pretrain/qzwCuje__Sc/00003,0.6,0.44
pretrain/qzwCuje__Sc/00005,0.0,1.24
pretrain/qzwCuje__Sc/00008,-0.2,2.68
pretrain/qzwCuje__Sc/00010,0.8,1.16
pretrain/qzwCuje__Sc/00012,-1.6,1.96
pretrain/qzwCuje__Sc/00014,-1.4,2.64
pretrain/qzwCuje__Sc/00019,-0.4,1.28
pretrain/qzwCuje__Sc/00022,1.6,0.28
pretrain/qzwCuje__Sc/00024,-0.8,2.56
pretrain/qzwCuje__Sc/00025,0.6,1.68
pretrain/qzwCuje__Sc/00026,-0.6,2.36
pretrain/qzwCuje__Sc/00030,0.2,2.56
pretrain/r1qd_nDm67s/00001,0.0,0.36
pretrain/r1qd_nDm67s/00002,-1.2,2.56
pretrain/r1qd_nDm67s/00004,0.2,2.16
pretrain/r1qd_nDm67s/00008,-0.6,0.96
pretrain/r1qd_nDm67s/00012,-1.6,2.48
pretrain/r1qd_nDm67s/00018,-0.6,1.32
pretrain/r1qd_nDm67s/00020,-0.4,1.64
pretrain/r1qd_nDm67s/00022,-0.2,0.76
pretrain/r2_X7mTUirk/00002,1.8,0.04
pretrain/r2_X7mTUirk/00003,1.4,1.4
pretrain/r2_X7mTUirk/00005,0.6,1.12
pretrain/r2_X7mTUirk/00008,2.0,0.44
pretrain/r2_X7mTUirk/00009,0.2,2.0
pretrain/r2_X7mTUirk/00012,2.0,0.92
pretrain/r2_X7mTUirk/00013,1.0,0.08
pretrain/r2_X7mTUirk/00014,0.8,0.56
pretrain/r2_X7mTUirk/00016,-1.0,2.24
pretrain/r2_X7mTUirk/00017,1.8,0.76
pretrain/r3L9n20myqk/00001,0.6,1.44
pretrain/r3L9n20myqk/00002,1.4,0.16
pretrain/r3L9n20myqk/00003,1.0,0.68
pretrain/r3L9n20myqk/00004,-1.8,2.36
pretrain/r3L9n20myqk/00005,1.6,1.04
pretrain/r3L9n20myqk/00006,-0.6,0.96
pretrain/r3L9n20myqk/00009,1.6,0.96
pretrain/r3L9n20myqk/00010,0.8,1.16
pretrain/r3L9n20myqk/00011,-1.6,2.48
pretrain/r3L9n20myqk/00013,0.4,0.4
pretrain/r3L9n20myqk/00014,-1.0,2.72
pretrain/r3L9n20myqk/00016,-1.4,1.56
pretrain/r3L9n20myqk/00017,-1.2,2.8
pretrain/r3L9n20myqk/00018,0.8,0.08
pretrain/r3L9n20myqk/00019,-1.4,2.56
pretrain/r3L9n20myqk/00021,-2.0,2.48
pretrain/r3L9n20myqk/00024,-1.4,2.08
pretrain/r3L9n20myqk/00026,0.2,0.6
pretrain/r3L9n20myqk/00027,1.4,0.84
pretrain/r4KQfepEqWQ/00001,1.2,0.32
pretrain/r4KQfepEqWQ/00002,-0.4,0.92
pretrain/r4KQfepEqWQ/00003,0.0,1.44
pretrain/r4KQfepEqWQ/00004,0.8,1.32
pretrain/r4KQfepEqWQ/00005,0.8,1.96
pretrain/r4KQfepEqWQ/00006,-1.0,2.08
pretrain/r4KQfepEqWQ/00007,0.2,1.92
pretrain/r4KQfepEqWQ/00008,1.8,0.96
pretrain/r4KQfepEqWQ/00009,0.6,1.92
pretrain/r4KQfepEqWQ/00010,0.4,0.32
pretrain/r4KQfepEqWQ/00011,2.0,0.12
pretrain/r540VOIVufc/00001,-1.0,2.64
pretrain/r55a0FapF2M/00001,-1.2,1.48
pretrain/r55a0FapF2M/00002,-1.6,2.76
pretrain/r55a0FapF2M/00003,1.0,0.44
pretrain/r55a0FapF2M/00008,-1.2,2.0
pretrain/r55a0FapF2M/00009,1.0,1.32
pretrain/r55a0FapF2M/00010,0.6,0.84
pretrain/r55a0FapF2M/00011,-2.0,2.08
pretrain/r55a0FapF2M/00012,0.8,0.68
pretrain/r55a0FapF2M/00014,-1.2,1.2
pretrain/r55a0FapF2M/00016,1.6,0.8
pretrain/r55a0FapF2M/00017,-1.0,2.36
pretrain/r55a0FapF2M/00018,-0.4,2.36
pretrain/r8WPIZJOJuk/00001,0.2,0.48
pretrain/r8WPIZJOJuk/00002,1.0,1.32
pretrain/r8WPIZJOJuk/00003,0.4,2.48
pretrain/r8WPIZJOJuk/00004,-1.4,2.72
pretrain/r8WPIZJOJuk/00005,-1.6,1.88
pretrain/r8WPIZJOJuk/00006,-0.6,2.08
pretrain/r8WPIZJOJuk/00007,1.4,1.28
pretrain/r8WPIZJOJuk/00008,-1.2,2.68
pretrain/r8WPIZJOJuk/00009,-0.4,2.04
pretrain/r8WPIZJOJuk/00010,0.0,2.72
pretrain/r9DDE7NV1Nw/00001,1.8,0.72
pretrain/r9DDE7NV1Nw/00002,0.0,0.56
pretrain/r9DDE7NV1Nw/00003,-2.0,2.4
pretrain/r9DDE7NV1Nw/00004,-2.0,2.56
pretrain/r9DDE7NV1Nw/00005,0.6,1.48
pretrain/r9DDE7NV1Nw/00006,0.0,2.44
pretrain/r9DDE7NV1Nw/00007,1.2,0.36
pretrain/r9DDE7NV1Nw/00008,-0.4,1.96
pretrain/r9DDE7NV1Nw/00009,0.4,0.64
pretrain/r9DDE7NV1Nw/00010,1.8,0.88
pretrain/r9DDE7NV1Nw/00011,1.6,0.88
pretrain/r9DDE7NV1Nw/00012,-0.6,1.92
pretrain/r9LelXa3U_I/00002,0.8,1.88
pretrain/r9LelXa3U_I/00004,-2.0,2.44
pretrain/r9LelXa3U_I/00005,-1.8,1.92
pretrain/r9LelXa3U_I/00006,-1.8,1.8
pretrain/r9LelXa3U_I/00008,1.6,0.56
pretrain/r9LelXa3U_I/00010,0.4,0.52
pretrain/r9LelXa3U_I/00012,1.2,1.44
pretrain/r9LelXa3U_I/00027,-0.8,1.88
pretrain/r9LelXa3U_I/00028,0.6,2.24
pretrain/r9LelXa3U_I/00029,0.8,1.28
pretrain/r9LelXa3U_I/00033,-1.2,2.08
pretrain/r9LelXa3U_I/00036,-1.6,2.64
pretrain/r9Zz4hYuGdw/00002,1.6,1.0
pretrain/r9Zz4hYuGdw/00003,-0.2,1.92
pretrain/r9Zz4hYuGdw/00005,-1.6,2.68
pretrain/r9Zz4hYuGdw/00006,0.4,2.52
pretrain/r9Zz4hYuGdw/00008,0.0,1.16
pretrain/r9Zz4hYuGdw/00012,-1.2,2.92
pretrain/r9Zz4hYuGdw/00013,-1.6,1.96
pretrain/r9Zz4hYuGdw/00014,1.4,1.24
pretrain/r9Zz4hYuGdw/00017,1.0,0.48
pretrain/r9Zz4hYuGdw/00018,0.2,1.72
pretrain/r9Zz4hYuGdw/00020,-1.2,2.6
pretrain/r9Zz4hYuGdw/00027,-0.6,1.96
pretrain/r9Zz4hYuGdw/00028,-0.2,1.08
pretrain/rAA8mMQi0is/00001,-0.6,2.24
pretrain/rAA8mMQi0is/00002,-0.8,2.04
pretrain/rAA8mMQi0is/00004,-2.0,2.8
pretrain/rAA8mMQi0is/00005,-0.2,0.96
pretrain/rAA8mMQi0is/00007,0.2,2.56
pretrain/rAA8mMQi0is/00010,0.0,1.32
pretrain/rAA8mMQi0is/00011,0.4,2.16
pretrain/rAA8mMQi0is/00015,1.2,1.36
pretrain/rAA8mMQi0is/00018,1.4,0.2
pretrain/rAA8mMQi0is/00022,1.8,0.32
pretrain/rAA8mMQi0is/00024,-0.8,1.52
pretrain/rAAY1jOZF-E/00001,-0.2,1.92
pretrain/rAAY1jOZF-E/00003,-1.2,1.64
pretrain/rAAY1jOZF-E/00007,-1.8,1.84
pretrain/rB-1eaMitXQ/00001,-0.6,1.52
pretrain/rB-1eaMitXQ/00002,1.6,0.96
pretrain/rB-1eaMitXQ/00003,-2.0,2.52
pretrain/rB6WmWvvyxg/00001,-0.4,2.04
pretrain/rB6WmWvvyxg/00005,-2.0,2.72
pretrain/rB6WmWvvyxg/00007,-0.6,1.68
pretrain/rB6WmWvvyxg/00009,-0.6,1.6
pretrain/rB6WmWvvyxg/00013,-0.6,2.92
pretrain/rB6WmWvvyxg/00015,1.0,1.0
pretrain/rB6WmWvvyxg/00017,0.2,1.4
pretrain/rB6WmWvvyxg/00018,-0.4,2.08
pretrain/rB6WmWvvyxg/00019,-0.4,0.6
pretrain/rB6WmWvvyxg/00020,0.6,0.0
pretrain/rB6WmWvvyxg/00022,-2.0,2.28
pretrain/rB6WmWvvyxg/00025,0.6,0.24
pretrain/rB6WmWvvyxg/00026,2.0,0.04
pretrain/rB6WmWvvyxg/00027,0.8,0.72
pretrain/rB6WmWvvyxg/00032,-0.4,1.72
pretrain/rB6WmWvvyxg/00034,-1.2,2.48
pretrain/rBt7LMrIkxg/00002,1.8,1.12
pretrain/rBt7LMrIkxg/00004,0.0,1.44
pretrain/rBt7LMrIkxg/00005,-0.8,1.44
pretrain/rBt7LMrIkxg/00006,0.2,0.08
pretrain/rBt7LMrIkxg/00009,-0.8,2.96
pretrain/rBt7LMrIkxg/00011,0.4,2.04
pretrain/rBt7LMrIkxg/00013,1.4,0.32
pretrain/rCplocVemjo/00002,0.4,1.36
pretrain/rCplocVemjo/00003,-1.8,1.96
pretrain/rCplocVemjo/00004,1.4,0.72
pretrain/rCplocVemjo/00006,0.0,0.44
pretrain/rCplocVemjo/00007,-1.8,1.8
pretrain/rCplocVemjo/00008,0.0,1.0
pretrain/rCplocVemjo/00009,-0.8,1.28
pretrain/rCplocVemjo/00013,-1.6,2.56
pretrain/rEg-ZNB3qyI/00001,1.8,0.72
pretrain/rEg-ZNB3qyI/00004,-0.4,1.08
pretrain/rEg-ZNB3qyI/00007,0.8,0.44
pretrain/rEg-ZNB3qyI/00010,-0.4,0.76
pretrain/rEg-ZNB3qyI/00012,0.6,1.72
pretrain/rEg-ZNB3qyI/00013,-0.6,0.64
pretrain/rEg-ZNB3qyI/00017,2.0,0.92
pretrain/rEg-ZNB3qyI/00018,-0.8,2.28
pretrain/rEg-ZNB3qyI/00021,-0.8,0.84
pretrain/rEg-ZNB3qyI/00022,0.8,0.68
pretrain/rEg-ZNB3qyI/00023,1.4,0.8
pretrain/rEg-ZNB3qyI/00026,0.6,2.0
pretrain/rFAdlU2ETjU/00001,1.8,0.52
pretrain/rFAdlU2ETjU/00002,-1.8,2.48
pretrain/rFAdlU2ETjU/00004,0.4,2.48
pretrain/rFAdlU2ETjU/00006,-1.6,2.08
pretrain/rFAdlU2ETjU/00007,-1.8,2.68
